symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
c2611,DCE,2026-09-23 09:29:00,2187.0,2189.0,2187.0,2187.0,1292.0,0.0,1198260.0
c2611,DCE,2026-09-23 09:30:00,2187.0,2188.0,2187.0,2187.0,685.0,0.0,1198346.0
c2611,DCE,2026-09-23 09:31:00,2187.0,2188.0,2186.0,2186.0,2758.0,0.0,1198354.0
c2611,DCE,2026-09-23 09:32:00,2186.0,2187.0,2186.0,2186.0,1780.0,0.0,1198141.0
c2611,DCE,2026-09-23 09:33:00,2186.0,2187.0,2185.0,2185.0,3289.0,0.0,1197702.0
c2611,DCE,2026-09-23 09:34:00,2185.0,2186.0,2185.0,2186.0,728.0,0.0,1197902.0
c2611,DCE,2026-09-23 09:35:00,2186.0,2186.0,2185.0,2186.0,630.0,0.0,1198066.0
c2611,DCE,2026-09-23 09:36:00,2186.0,2186.0,2185.0,2185.0,277.0,0.0,1197946.0
c2611,DCE,2026-09-23 09:37:00,2185.0,2186.0,2185.0,2185.0,319.0,0.0,1197971.0
c2611,DCE,2026-09-23 09:38:00,2185.0,2187.0,2185.0,2186.0,2440.0,0.0,1198018.0
c2611,DCE,2026-09-23 09:39:00,2186.0,2187.0,2186.0,2187.0,413.0,0.0,1197902.0
c2611,DCE,2026-09-23 09:40:00,2187.0,2188.0,2186.0,2188.0,1779.0,0.0,1197911.0
c2611,DCE,2026-09-23 09:41:00,2188.0,2188.0,2187.0,2187.0,551.0,0.0,1198438.0
c2611,DCE,2026-09-23 09:42:00,2187.0,2188.0,2187.0,2187.0,294.0,0.0,1198709.0
c2611,DCE,2026-09-23 09:43:00,2187.0,2188.0,2185.0,2186.0,2674.0,0.0,1198746.0
c2611,DCE,2026-09-23 09:44:00,2186.0,2186.0,2185.0,2186.0,1163.0,0.0,1198819.0
c2611,DCE,2026-09-23 09:45:00,2186.0,2186.0,2185.0,2185.0,441.0,0.0,1198522.0
c2611,DCE,2026-09-23 09:46:00,2185.0,2187.0,2185.0,2186.0,2374.0,0.0,1198534.0
c2611,DCE,2026-09-23 09:47:00,2186.0,2187.0,2185.0,2186.0,850.0,0.0,1198649.0
c2611,DCE,2026-09-23 09:48:00,2186.0,2187.0,2186.0,2186.0,131.0,0.0,1198867.0
c2611,DCE,2026-09-23 09:49:00,2186.0,2186.0,2185.0,2185.0,964.0,0.0,1198938.0
c2611,DCE,2026-09-23 09:50:00,2185.0,2186.0,2185.0,2186.0,512.0,0.0,1199252.0
c2611,DCE,2026-09-23 09:51:00,2186.0,2187.0,2185.0,2186.0,1484.0,0.0,1199154.0
c2611,DCE,2026-09-23 09:52:00,2186.0,2187.0,2186.0,2186.0,125.0,0.0,1198527.0
c2611,DCE,2026-09-23 09:53:00,2186.0,2187.0,2186.0,2187.0,105.0,0.0,1198567.0
c2611,DCE,2026-09-23 09:54:00,2187.0,2187.0,2186.0,2187.0,236.0,0.0,1198593.0
c2611,DCE,2026-09-23 09:55:00,2187.0,2187.0,2185.0,2185.0,1409.0,0.0,1198541.0
c2611,DCE,2026-09-23 09:56:00,2185.0,2186.0,2185.0,2186.0,271.0,0.0,1198145.0
c2611,DCE,2026-09-23 09:57:00,2186.0,2187.0,2185.0,2186.0,1913.0,0.0,1198313.0
c2611,DCE,2026-09-23 09:58:00,2186.0,2186.0,2185.0,2185.0,273.0,0.0,1198230.0
c2611,DCE,2026-09-23 09:59:00,2185.0,2186.0,2185.0,2186.0,115.0,0.0,1198235.0
c2611,DCE,2026-09-23 10:00:00,2186.0,2186.0,2185.0,2186.0,354.0,0.0,1198250.0
c2611,DCE,2026-09-23 10:01:00,2186.0,2187.0,2186.0,2187.0,1412.0,0.0,1198247.0
c2611,DCE,2026-09-23 10:02:00,2187.0,2187.0,2185.0,2185.0,1092.0,0.0,1198505.0
c2611,DCE,2026-09-23 10:03:00,2185.0,2186.0,2185.0,2186.0,109.0,0.0,1198151.0
c2611,DCE,2026-09-23 10:04:00,2186.0,2186.0,2185.0,2185.0,165.0,0.0,1198201.0
c2611,DCE,2026-09-23 10:05:00,2185.0,2186.0,2185.0,2185.0,420.0,0.0,1198277.0
c2611,DCE,2026-09-23 10:06:00,2185.0,2186.0,2185.0,2185.0,157.0,0.0,1198328.0
c2611,DCE,2026-09-23 10:07:00,2185.0,2186.0,2185.0,2186.0,173.0,0.0,1198215.0
c2611,DCE,2026-09-23 10:08:00,2186.0,2186.0,2185.0,2185.0,315.0,0.0,1198211.0
c2611,DCE,2026-09-23 10:09:00,2185.0,2186.0,2185.0,2185.0,150.0,0.0,1198093.0
c2611,DCE,2026-09-23 10:10:00,2185.0,2186.0,2185.0,2185.0,539.0,0.0,1198006.0
c2611,DCE,2026-09-23 10:11:00,2185.0,2186.0,2185.0,2186.0,500.0,0.0,1197884.0
c2611,DCE,2026-09-23 10:12:00,2186.0,2186.0,2185.0,2185.0,92.0,0.0,1197743.0
c2611,DCE,2026-09-23 10:13:00,2185.0,2186.0,2185.0,2186.0,99.0,0.0,1197702.0
c2611,DCE,2026-09-23 10:14:00,2186.0,2186.0,2185.0,2185.0,1052.0,0.0,1197703.0
c2611,DCE,2026-09-23 10:30:00,2185.0,2186.0,2185.0,2185.0,357.0,0.0,1197528.0
c2611,DCE,2026-09-23 10:31:00,2185.0,2186.0,2185.0,2185.0,420.0,0.0,1197500.0
c2611,DCE,2026-09-23 10:32:00,2185.0,2186.0,2185.0,2186.0,197.0,0.0,1197451.0
c2611,DCE,2026-09-23 10:33:00,2186.0,2186.0,2185.0,2185.0,679.0,0.0,1197306.0
c2611,DCE,2026-09-23 10:34:00,2185.0,2186.0,2184.0,2185.0,3823.0,0.0,1197347.0
c2611,DCE,2026-09-23 10:35:00,2185.0,2185.0,2184.0,2184.0,682.0,0.0,1197439.0
c2611,DCE,2026-09-23 10:36:00,2184.0,2185.0,2184.0,2185.0,251.0,0.0,1197512.0
c2611,DCE,2026-09-23 10:37:00,2185.0,2185.0,2184.0,2184.0,417.0,0.0,1197444.0
c2611,DCE,2026-09-23 10:38:00,2184.0,2185.0,2183.0,2183.0,3023.0,0.0,1197449.0
c2611,DCE,2026-09-23 10:39:00,2183.0,2184.0,2183.0,2184.0,666.0,0.0,1197057.0
c2611,DCE,2026-09-23 10:40:00,2184.0,2185.0,2183.0,2184.0,4048.0,0.0,1196673.0
c2611,DCE,2026-09-23 10:41:00,2184.0,2184.0,2183.0,2183.0,651.0,0.0,1197484.0
c2611,DCE,2026-09-23 10:42:00,2183.0,2184.0,2183.0,2184.0,309.0,0.0,1197633.0
c2611,DCE,2026-09-23 10:43:00,2184.0,2184.0,2183.0,2183.0,204.0,0.0,1197543.0
c2611,DCE,2026-09-23 10:44:00,2183.0,2184.0,2183.0,2184.0,289.0,0.0,1197579.0
c2611,DCE,2026-09-23 10:45:00,2184.0,2184.0,2183.0,2183.0,669.0,0.0,1197475.0
c2611,DCE,2026-09-23 10:46:00,2183.0,2184.0,2182.0,2183.0,3578.0,0.0,1197262.0
c2611,DCE,2026-09-23 10:47:00,2183.0,2183.0,2182.0,2183.0,1617.0,0.0,1195887.0
c2611,DCE,2026-09-23 10:48:00,2183.0,2183.0,2181.0,2182.0,3538.0,0.0,1195913.0
c2611,DCE,2026-09-23 10:49:00,2182.0,2183.0,2181.0,2183.0,2489.0,0.0,1195746.0
c2611,DCE,2026-09-23 10:50:00,2183.0,2183.0,2182.0,2182.0,392.0,0.0,1196540.0
c2611,DCE,2026-09-23 10:51:00,2182.0,2183.0,2182.0,2182.0,413.0,0.0,1196594.0
c2611,DCE,2026-09-23 10:52:00,2182.0,2184.0,2182.0,2184.0,2532.0,0.0,1196711.0
c2611,DCE,2026-09-23 10:53:00,2184.0,2184.0,2183.0,2184.0,209.0,0.0,1197547.0
c2611,DCE,2026-09-23 10:54:00,2184.0,2184.0,2183.0,2184.0,275.0,0.0,1197528.0
c2611,DCE,2026-09-23 10:55:00,2184.0,2184.0,2183.0,2183.0,462.0,0.0,1197538.0
c2611,DCE,2026-09-23 10:56:00,2183.0,2184.0,2183.0,2184.0,779.0,0.0,1197439.0
c2611,DCE,2026-09-23 10:57:00,2184.0,2184.0,2183.0,2184.0,259.0,0.0,1197817.0
c2611,DCE,2026-09-23 10:58:00,2184.0,2184.0,2183.0,2183.0,108.0,0.0,1197721.0
c2611,DCE,2026-09-23 10:59:00,2183.0,2184.0,2183.0,2183.0,95.0,0.0,1197724.0
c2611,DCE,2026-09-23 11:00:00,2183.0,2184.0,2183.0,2183.0,471.0,0.0,1197718.0
c2611,DCE,2026-09-23 11:01:00,2183.0,2184.0,2183.0,2183.0,337.0,0.0,1197553.0
c2611,DCE,2026-09-23 11:02:00,2183.0,2184.0,2182.0,2182.0,1428.0,0.0,1197576.0
c2611,DCE,2026-09-23 11:03:00,2182.0,2183.0,2182.0,2182.0,333.0,0.0,1198343.0
c2611,DCE,2026-09-23 11:04:00,2182.0,2183.0,2182.0,2183.0,274.0,0.0,1198357.0
c2611,DCE,2026-09-23 11:05:00,2183.0,2183.0,2182.0,2182.0,187.0,0.0,1198457.0
c2611,DCE,2026-09-23 11:06:00,2182.0,2183.0,2182.0,2183.0,199.0,0.0,1198545.0
c2611,DCE,2026-09-23 11:07:00,2183.0,2183.0,2182.0,2182.0,158.0,0.0,1198616.0
c2611,DCE,2026-09-23 11:08:00,2182.0,2183.0,2182.0,2183.0,574.0,0.0,1198702.0
c2611,DCE,2026-09-23 11:09:00,2183.0,2183.0,2182.0,2182.0,384.0,0.0,1199017.0
c2611,DCE,2026-09-23 11:10:00,2182.0,2183.0,2182.0,2183.0,269.0,0.0,1199086.0
c2611,DCE,2026-09-23 11:11:00,2183.0,2183.0,2181.0,2181.0,2266.0,0.0,1199169.0
c2611,DCE,2026-09-23 11:12:00,2181.0,2183.0,2181.0,2182.0,1521.0,0.0,1199120.0
c2611,DCE,2026-09-23 11:13:00,2182.0,2183.0,2182.0,2182.0,72.0,0.0,1198525.0
c2611,DCE,2026-09-23 11:14:00,2182.0,2183.0,2182.0,2183.0,207.0,0.0,1198509.0
c2611,DCE,2026-09-23 11:15:00,2183.0,2183.0,2182.0,2182.0,706.0,0.0,1198435.0
c2611,DCE,2026-09-23 11:16:00,2182.0,2183.0,2182.0,2182.0,138.0,0.0,1198479.0
c2611,DCE,2026-09-23 11:17:00,2182.0,2183.0,2182.0,2182.0,159.0,0.0,1198488.0
c2611,DCE,2026-09-23 11:18:00,2182.0,2184.0,2182.0,2184.0,1796.0,0.0,1198513.0
c2611,DCE,2026-09-23 11:19:00,2184.0,2184.0,2183.0,2183.0,230.0,0.0,1198324.0
c2611,DCE,2026-09-23 11:20:00,2183.0,2184.0,2182.0,2182.0,1877.0,0.0,1198458.0
c2611,DCE,2026-09-23 11:21:00,2182.0,2183.0,2182.0,2182.0,189.0,0.0,1197994.0
c2611,DCE,2026-09-23 11:22:00,2182.0,2183.0,2181.0,2181.0,1431.0,0.0,1197940.0
c2611,DCE,2026-09-23 11:23:00,2181.0,2182.0,2181.0,2181.0,432.0,0.0,1197837.0
c2611,DCE,2026-09-23 11:24:00,2181.0,2182.0,2181.0,2182.0,282.0,0.0,1197675.0
c2611,DCE,2026-09-23 11:25:00,2182.0,2182.0,2181.0,2181.0,2424.0,0.0,1197645.0
c2611,DCE,2026-09-23 11:26:00,2181.0,2182.0,2181.0,2181.0,398.0,0.0,1198206.0
c2611,DCE,2026-09-23 11:27:00,2181.0,2182.0,2181.0,2181.0,112.0,0.0,1198110.0
c2611,DCE,2026-09-23 11:28:00,2181.0,2182.0,2181.0,2182.0,130.0,0.0,1198076.0
c2611,DCE,2026-09-23 11:29:00,2182.0,2182.0,2181.0,2181.0,1263.0,0.0,1198135.0
c2611,DCE,2026-09-23 13:30:00,2182.0,2182.0,2181.0,2182.0,456.0,0.0,1197980.0
c2611,DCE,2026-09-23 13:31:00,2182.0,2182.0,2181.0,2182.0,469.0,0.0,1198150.0
c2611,DCE,2026-09-23 13:32:00,2182.0,2182.0,2181.0,2182.0,229.0,0.0,1197999.0
c2611,DCE,2026-09-23 13:33:00,2182.0,2183.0,2181.0,2183.0,1162.0,0.0,1197980.0
c2611,DCE,2026-09-23 13:34:00,2183.0,2183.0,2181.0,2181.0,2262.0,0.0,1197441.0
c2611,DCE,2026-09-23 13:35:00,2181.0,2182.0,2181.0,2182.0,231.0,0.0,1196354.0
c2611,DCE,2026-09-23 13:36:00,2182.0,2182.0,2181.0,2181.0,156.0,0.0,1196219.0
c2611,DCE,2026-09-23 13:37:00,2181.0,2182.0,2180.0,2181.0,4258.0,0.0,1196160.0
c2611,DCE,2026-09-23 13:38:00,2181.0,2182.0,2181.0,2182.0,183.0,0.0,1197659.0
c2611,DCE,2026-09-23 13:39:00,2182.0,2183.0,2181.0,2182.0,3409.0,0.0,1197587.0
c2611,DCE,2026-09-23 13:40:00,2182.0,2183.0,2181.0,2181.0,1868.0,0.0,1198057.0
c2611,DCE,2026-09-23 13:41:00,2181.0,2182.0,2181.0,2181.0,167.0,0.0,1197435.0
c2611,DCE,2026-09-23 13:42:00,2181.0,2182.0,2181.0,2182.0,286.0,0.0,1197412.0
c2611,DCE,2026-09-23 13:43:00,2182.0,2182.0,2181.0,2182.0,486.0,0.0,1197423.0
c2611,DCE,2026-09-23 13:44:00,2182.0,2182.0,2181.0,2182.0,190.0,0.0,1197311.0
c2611,DCE,2026-09-23 13:45:00,2182.0,2182.0,2181.0,2181.0,274.0,0.0,1197352.0
c2611,DCE,2026-09-23 13:46:00,2181.0,2182.0,2181.0,2181.0,186.0,0.0,1197347.0
c2611,DCE,2026-09-23 13:47:00,2181.0,2182.0,2181.0,2181.0,690.0,0.0,1197442.0
c2611,DCE,2026-09-23 13:48:00,2181.0,2182.0,2181.0,2182.0,386.0,0.0,1197312.0
c2611,DCE,2026-09-23 13:49:00,2182.0,2182.0,2181.0,2181.0,142.0,0.0,1197258.0
c2611,DCE,2026-09-23 13:50:00,2181.0,2182.0,2181.0,2182.0,1063.0,0.0,1197182.0
c2611,DCE,2026-09-23 13:51:00,2182.0,2182.0,2181.0,2181.0,159.0,0.0,1197384.0
c2611,DCE,2026-09-23 13:52:00,2181.0,2182.0,2181.0,2181.0,596.0,0.0,1197375.0
c2611,DCE,2026-09-23 13:53:00,2181.0,2182.0,2181.0,2182.0,316.0,0.0,1197478.0
c2611,DCE,2026-09-23 13:54:00,2182.0,2183.0,2181.0,2182.0,1233.0,0.0,1197489.0
c2611,DCE,2026-09-23 13:55:00,2182.0,2183.0,2182.0,2182.0,720.0,0.0,1197413.0
c2611,DCE,2026-09-23 13:56:00,2182.0,2182.0,2181.0,2182.0,612.0,0.0,1197241.0
c2611,DCE,2026-09-23 13:57:00,2182.0,2182.0,2181.0,2181.0,281.0,0.0,1197372.0
c2611,DCE,2026-09-23 13:58:00,2181.0,2182.0,2181.0,2182.0,84.0,0.0,1197374.0
c2611,DCE,2026-09-23 13:59:00,2182.0,2182.0,2181.0,2181.0,104.0,0.0,1197359.0
c2611,DCE,2026-09-23 14:00:00,2181.0,2182.0,2181.0,2181.0,137.0,0.0,1197348.0
c2611,DCE,2026-09-23 14:01:00,2181.0,2182.0,2180.0,2180.0,2470.0,0.0,1197385.0
c2611,DCE,2026-09-23 14:02:00,2180.0,2181.0,2179.0,2179.0,2687.0,0.0,1197288.0
c2611,DCE,2026-09-23 14:03:00,2179.0,2180.0,2179.0,2179.0,1942.0,0.0,1197740.0
c2611,DCE,2026-09-23 14:04:00,2179.0,2180.0,2178.0,2179.0,5473.0,0.0,1196647.0
c2611,DCE,2026-09-23 14:05:00,2179.0,2180.0,2179.0,2179.0,1238.0,0.0,1195882.0
c2611,DCE,2026-09-23 14:06:00,2179.0,2180.0,2179.0,2180.0,741.0,0.0,1195877.0
c2611,DCE,2026-09-23 14:07:00,2180.0,2180.0,2179.0,2179.0,279.0,0.0,1195935.0
c2611,DCE,2026-09-23 14:08:00,2179.0,2180.0,2178.0,2179.0,2016.0,0.0,1195864.0
c2611,DCE,2026-09-23 14:09:00,2179.0,2180.0,2179.0,2179.0,496.0,0.0,1195373.0
c2611,DCE,2026-09-23 14:10:00,2179.0,2180.0,2179.0,2180.0,492.0,0.0,1195506.0
c2611,DCE,2026-09-23 14:11:00,2180.0,2180.0,2179.0,2180.0,328.0,0.0,1195282.0
c2611,DCE,2026-09-23 14:12:00,2180.0,2180.0,2179.0,2179.0,606.0,0.0,1195401.0
c2611,DCE,2026-09-23 14:13:00,2179.0,2180.0,2179.0,2179.0,147.0,0.0,1195022.0
c2611,DCE,2026-09-23 14:14:00,2179.0,2180.0,2179.0,2180.0,553.0,0.0,1194973.0
c2611,DCE,2026-09-23 14:15:00,2180.0,2180.0,2179.0,2179.0,171.0,0.0,1195022.0
c2611,DCE,2026-09-23 14:16:00,2179.0,2180.0,2179.0,2179.0,149.0,0.0,1195019.0
c2611,DCE,2026-09-23 14:17:00,2179.0,2180.0,2179.0,2180.0,170.0,0.0,1195041.0
c2611,DCE,2026-09-23 14:18:00,2180.0,2180.0,2179.0,2179.0,1647.0,0.0,1195074.0
c2611,DCE,2026-09-23 14:19:00,2179.0,2180.0,2179.0,2179.0,205.0,0.0,1195006.0
c2611,DCE,2026-09-23 14:20:00,2179.0,2180.0,2179.0,2179.0,270.0,0.0,1194941.0
c2611,DCE,2026-09-23 14:21:00,2179.0,2180.0,2179.0,2179.0,209.0,0.0,1195024.0
c2611,DCE,2026-09-23 14:22:00,2179.0,2180.0,2179.0,2179.0,195.0,0.0,1194954.0
c2611,DCE,2026-09-23 14:23:00,2179.0,2180.0,2179.0,2179.0,117.0,0.0,1195091.0
c2611,DCE,2026-09-23 14:24:00,2179.0,2180.0,2179.0,2180.0,144.0,0.0,1195110.0
c2611,DCE,2026-09-23 14:25:00,2180.0,2181.0,2179.0,2181.0,5125.0,0.0,1195188.0
c2611,DCE,2026-09-23 14:26:00,2181.0,2181.0,2180.0,2181.0,297.0,0.0,1195092.0
c2611,DCE,2026-09-23 14:27:00,2181.0,2181.0,2180.0,2181.0,265.0,0.0,1195178.0
